Area,Garage,FirePlace,Baths,White Marble,Black Marble,Indian Marble,Floors,City,Solar,Electric,Fiber,Glass Doors,Swiming Pool,Garden,Prices
235,1,3,4,0,0,1,0,2,1,1,0,0,1,0,24125
146,3,2,2,0,1,0,0,3,0,0,0,0,1,0,28650
14,2,4,4,1,0,0,0,2,1,1,0,1,1,1,39300
70,1,2,1,0,0,1,1,1,1,1,1,1,1,0,43200
212,2,1,1,0,0,1,1,2,1,1,0,1,1,0,39250
174,1,1,5,1,0,0,1,2,0,1,1,1,0,0,67300
1,3,3,4,0,0,1,0,2,0,0,1,0,1,1,31525
127,3,4,4,0,1,0,1,3,0,1,0,0,0,0,48425
193,2,1,2,1,0,0,0,2,1,0,1,0,0,1,45075
134,1,0,3,0,0,1,0,3,1,1,0,1,0,0,26050
206,1,0,5,0,0,1,1,2,0,0,0,0,0,1,35900
249,2,2,4,0,1,0,1,1,1,1,0,0,0,0,41725
46,2,1,5,0,1,0,1,1,1,1,0,0,0,1,37150
15,1,1,1,1,0,0,1,3,1,0,1,1,0,0,60825
47,3,0,4,0,1,0,1,3,0,1,1,1,1,0,59625
32,3,4,3,1,0,0,1,1,1,0,1,0,1,0,57550
74,3,2,4,1,0,0,0,3,0,1,1,1,1,1,55800
226,3,3,5,0,1,0,0,1,0,0,1,0,1,1,39900
191,1,4,2,0,0,1,0,3,1,1,1,1,0,1,40975
165,2,4,1,1,0,0,1,2,0,1,1,1,1,1,65825
160,1,2,5,1,0,0,1,2,1,1,1,1,1,0,67950
115,3,0,2,0,0,1,1,3,0,1,1,0,0,0,49375
194,1,4,5,0,0,1,0,3,1,1,0,1,1,0,33050
50,3,3,3,1,0,0,0,3,0,1,0,0,0,1,38500
147,3,2,5,1,0,0,0,3,0,0,0,1,1,1,45875
197,3,3,2,0,1,0,0,3,1,0,0,0,0,1,30925
48,3,1,3,1,0,0,1,2,0,1,1,1,0,1,64650
106,3,3,2,1,0,0,1,1,0,1,1,0,0,0,58400
238,2,1,4,0,0,1,1,1,0,0,1,1,0,1,50400
17,1,3,4,1,0,0,0,2,1,0,0,0,0,1,31425
27,1,0,3,0,1,0,0,1,0,0,1,0,1,1,27175
52,3,3,5,0,0,1,1,3,1,0,0,0,0,0,41050
193,1,4,3,1,0,0,1,2,0,0,0,1,0,1,54525
96,1,1,3,0,0,1,0,2,1,0,0,1,0,1,21100
50,2,0,3,1,0,0,1,1,0,1,0,0,0,0,42750
205,3,3,3,1,0,0,0,3,0,0,0,0,0,1,41125
67,2,1,3,0,0,1,1,1,1,1,0,0,1,1,30175
224,1,4,1,0,1,0,1,3,0,1,0,0,1,1,44100
100,3,3,3,1,0,0,1,3,0,0,1,0,0,1,65250
163,1,3,2,1,0,0,1,2,1,0,1,1,1,1,63775
212,3,0,5,0,1,0,1,1,1,0,0,1,0,1,45250
8,3,2,1,0,0,1,0,1,1,0,1,1,1,1,28400
65,1,3,3,0,1,0,1,1,0,0,0,0,1,0,33625
5,3,0,2,0,1,0,0,1,1,1,0,0,0,1,18125
147,3,4,2,0,1,0,1,1,0,1,0,0,1,1,39425
9,3,4,3,0,1,0,1,1,0,1,1,0,0,0,48975
223,1,1,3,0,0,1,1,3,1,1,1,0,0,0,51325
147,3,2,4,0,0,1,0,2,1,1,0,0,0,0,24175
134,3,2,4,0,1,0,0,3,1,1,1,1,0,0,48550
227,3,1,2,0,1,0,1,2,1,0,1,1,0,1,57875
67,2,0,1,0,0,1,0,3,0,1,1,1,0,0,34875
194,2,0,1,0,1,0,0,1,0,0,1,0,0,0,30350
157,3,1,2,0,0,1,1,1,0,1,1,1,0,1,48625
89,2,4,3,1,0,0,1,3,0,1,0,0,1,0,53725
159,3,4,2,0,1,0,1,2,0,0,1,1,1,0,58175
133,2,0,3,0,0,1,1,1,0,0,1,0,0,1,41325
149,1,2,3,1,0,0,1,3,0,0,0,1,0,0,55425
20,2,4,1,0,1,0,0,3,0,1,0,0,1,1,25500
174,1,2,2,0,0,1,1,3,0,1,1,0,1,1,49350
242,2,0,4,0,0,1,1,3,0,1,1,0,1,1,53550
172,2,4,2,0,1,0,1,1,0,1,1,0,1,1,50300
94,2,0,5,0,1,0,0,2,1,0,1,1,0,1,41050
186,2,3,2,0,1,0,1,2,1,1,0,1,0,1,46350
164,3,0,5,1,0,0,1,3,0,1,1,0,0,0,68350
207,1,3,3,0,1,0,0,2,1,1,0,1,0,0,31625
204,1,2,5,1,0,0,1,3,1,0,0,0,1,1,55100
71,3,0,5,0,1,0,1,3,1,1,0,1,0,1,49975
167,1,1,2,1,0,0,1,1,1,0,0,0,1,1,42675
57,1,1,4,0,1,0,1,1,0,0,0,0,0,1,33175
231,3,4,5,0,1,0,1,2,0,0,0,0,0,0,47525
207,2,0,3,1,0,0,1,2,1,0,0,0,0,1,49175
208,3,2,2,0,1,0,1,1,1,1,0,1,1,0,44150
99,2,2,1,0,1,0,1,2,1,0,0,1,1,1,40925
195,1,3,3,1,0,0,0,2,0,1,0,0,1,1,35625
168,2,1,4,0,0,1,0,1,0,0,1,1,0,1,33650
217,1,4,1,0,0,1,0,3,1,0,1,1,0,1,39125
12,2,2,2,1,0,0,0,2,1,1,1,0,0,1,42550
13,3,0,3,1,0,0,0,3,0,0,1,0,1,0,45825
165,3,4,1,1,0,0,0,1,1,0,1,0,1,0,43375
209,3,0,5,0,0,1,0,3,0,0,0,1,0,1,31925
53,1,4,5,0,0,1,1,1,0,1,0,0,0,1,32825
200,1,4,4,0,1,0,1,3,1,1,1,0,1,1,59250
148,1,0,2,0,0,1,1,2,0,1,1,1,0,1,48150
116,3,3,1,1,0,0,0,2,0,0,0,0,1,1,32900
149,2,1,2,0,1,0,0,1,0,0,1,0,0,0,31225
144,2,2,2,0,1,0,1,2,0,0,0,1,0,0,43050
138,2,2,5,0,1,0,1,3,0,1,1,1,1,1,63150
112,3,2,4,0,1,0,0,1,1,0,1,0,1,1,35300
56,2,2,3,1,0,0,1,1,0,1,0,1,0,1,48850
61,2,0,2,0,1,0,1,2,0,0,0,1,1,0,39475
120,3,4,5,0,1,0,0,2,1,1,1,1,0,1,47450
84,2,4,5,0,1,0,0,3,0,0,0,0,1,1,30850
78,1,3,3,1,0,0,1,3,0,1,1,0,0,1,62950
73,2,3,3,0,1,0,0,2,0,1,0,0,1,1,25075
216,3,1,5,0,0,1,0,1,1,0,0,0,1,1,21650
68,2,4,2,0,0,1,0,2,0,1,0,0,1,0,19450
94,3,3,1,0,0,1,1,3,0,0,0,1,1,0,41300
46,2,0,3,0,1,0,0,2,0,1,0,0,0,0,22150
226,3,4,2,0,1,0,1,3,0,1,1,1,1,1,64600
70,1,2,5,0,0,1,0,1,0,1,0,0,1,1,16750
1,3,0,3,0,0,1,1,1,0,1,1,0,0,0,40775
54,1,2,3,1,0,0,0,2,1,1,0,1,0,1,36050
117,1,3,4,0,1,0,1,3,1,1,0,1,1,0,49125
58,1,0,3,0,1,0,1,2,1,0,1,0,0,1,46700
181,1,3,1,1,0,0,0,3,1,0,1,0,0,1,47025
44,2,0,2,1,0,0,1,2,0,0,0,1,1,1,48050
87,3,1,2,0,0,1,1,2,1,0,0,0,0,0,33175
116,1,3,5,1,0,0,1,2,0,1,1,0,0,0,62900
102,2,4,1,1,0,0,1,1,0,1,0,1,1,0,49000
219,3,2,4,1,0,0,1,3,1,0,1,0,1,1,68975
228,3,2,5,0,0,1,0,3,0,0,1,0,1,1,41200
94,3,1,4,0,1,0,0,3,1,0,1,0,0,1,41100
169,2,4,3,0,1,0,0,2,1,0,1,1,1,0,43425
130,3,1,5,0,0,1,1,3,1,0,0,1,1,0,45950
135,2,1,2,1,0,0,0,2,0,0,0,1,0,1,36075
246,1,0,2,0,0,1,1,2,0,0,0,0,0,0,33150
77,2,4,3,1,0,0,0,2,1,1,1,1,1,1,51375
141,3,1,2,0,0,1,0,3,1,1,0,0,0,0,24275
200,3,2,5,0,0,1,0,2,0,0,1,1,1,0,41450
39,1,3,2,0,0,1,1,2,1,0,1,1,0,1,46675
60,3,4,1,1,0,0,0,2,0,1,0,1,0,0,37950
147,2,4,4,1,0,0,0,1,0,0,1,1,1,1,49375
200,1,4,1,0,1,0,0,2,1,0,1,1,1,0,40200
97,1,4,3,1,0,0,0,1,1,1,1,1,1,0,46875
19,3,2,3,0,0,1,1,3,1,1,0,0,0,0,38225
61,3,1,4,0,1,0,1,2,0,1,0,1,1,0,45475
156,1,2,2,0,1,0,1,2,0,0,1,1,0,1,53600
237,2,1,5,1,0,0,0,3,1,0,0,1,1,1,46125
192,2,1,1,1,0,0,1,3,0,1,0,1,0,0,56000
51,3,2,5,0,1,0,1,3,1,0,0,0,0,1,45275
39,2,0,1,0,1,0,1,2,0,1,1,0,1,1,46225
59,1,0,1,0,1,0,0,1,0,1,0,1,1,1,19425
216,1,0,3,1,0,0,0,2,1,0,1,1,1,1,49100
136,3,2,4,0,1,0,1,2,0,1,0,1,1,0,48100
64,3,0,2,0,1,0,1,3,0,1,0,0,1,1,41350
240,2,0,4,0,1,0,1,2,1,1,0,0,1,0,43500
148,3,4,4,1,0,0,0,2,0,0,1,1,1,1,54400
171,1,2,1,0,1,0,1,1,1,1,1,0,1,0,46275
96,3,1,3,0,1,0,0,2,1,0,1,0,0,1,36400
108,3,2,5,0,0,1,0,1,1,0,1,0,0,0,31450
39,2,1,3,0,1,0,0,2,0,0,1,0,1,1,33225
30,1,4,1,0,0,1,1,1,1,1,1,1,1,0,43700
234,3,4,2,0,0,1,0,1,0,1,1,0,0,0,33350
230,2,0,3,0,0,1,0,1,1,0,0,1,0,0,21700
94,1,2,3,1,0,0,1,2,1,1,0,1,1,1,52050
145,1,1,1,0,0,1,0,3,0,0,1,1,0,1,34825
158,2,0,4,0,0,1,0,1,0,0,0,1,0,0,20900
5,1,0,1,0,0,1,0,2,1,0,0,1,1,0,15575
225,2,4,1,0,0,1,1,2,1,0,1,0,1,1,47875
77,3,1,3,0,0,1,1,3,0,0,0,0,1,0,37425
43,2,2,4,1,0,0,1,1,0,1,0,1,1,1,49775
112,1,0,2,0,0,1,1,1,0,0,0,1,1,0,30750
34,1,0,5,0,1,0,1,3,1,0,1,1,1,0,56550
120,3,2,5,0,1,0,0,2,0,0,0,1,1,0,32700
149,1,1,4,0,1,0,1,1,1,0,1,1,0,0,51925
126,2,3,5,0,1,0,0,1,0,1,1,1,0,1,41600
64,1,3,2,0,0,1,1,1,0,0,0,0,0,0,27350
177,1,4,4,0,1,0,0,1,1,0,0,1,1,0,28125
221,1,4,5,1,0,0,1,1,0,0,0,0,1,0,49775
38,1,0,4,0,0,1,0,3,1,1,1,1,0,1,36650
42,2,1,4,0,1,0,1,2,1,0,0,1,1,0,42500
145,3,2,3,0,0,1,1,1,0,0,0,1,0,1,37325
231,3,4,3,1,0,0,1,2,0,1,0,1,1,1,59725
25,2,3,2,1,0,0,1,2,0,1,1,0,1,0,58375
95,2,1,3,0,0,1,0,2,1,0,1,0,1,1,29875
213,2,2,4,0,1,0,1,1,0,0,0,1,0,1,43775
200,3,4,1,1,0,0,1,2,0,1,0,0,1,1,52000
69,1,0,1,1,0,0,0,2,1,1,1,1,1,1,44175
97,1,1,2,0,0,1,0,2,1,0,0,1,1,1,19875
224,1,0,2,0,0,1,0,3,0,1,1,1,1,0,38550
31,3,1,5,0,0,1,0,2,1,0,1,1,0,0,36725
93,3,1,4,0,0,1,1,3,1,0,1,0,0,1,51075
247,2,3,5,0,1,0,0,2,1,0,0,1,0,1,35375
9,2,4,4,0,1,0,1,1,0,1,1,1,0,0,53175
180,2,4,3,1,0,0,1,2,1,0,0,1,1,1,55950
86,1,0,4,0,0,1,1,1,1,0,1,0,0,1,40150
243,1,2,1,0,1,0,0,3,1,1,1,0,0,0,40075
147,1,4,3,0,1,0,0,2,1,0,0,1,0,0,29625
173,3,3,3,1,0,0,0,1,1,0,0,1,0,0,38025
97,3,2,2,0,1,0,1,3,0,1,1,0,0,0,55425
103,2,0,5,0,1,0,0,2,0,0,0,0,1,1,24825
34,3,2,1,0,0,1,0,2,1,0,1,1,1,1,32550
236,1,3,4,1,0,0,1,3,1,1,1,1,0,1,72850
158,2,3,5,1,0,0,1,1,0,0,0,0,0,1,48950
36,3,2,2,0,0,1,0,3,0,0,1,0,1,1,32650
222,3,1,2,0,1,0,0,1,0,0,1,0,0,1,34550
76,2,0,5,0,1,0,1,3,0,0,0,0,0,0,42650
25,1,1,5,0,1,0,0,2,0,0,1,0,0,1,33875
234,1,1,3,0,0,1,0,2,1,1,1,1,0,1,37550
246,2,3,1,0,0,1,0,3,0,0,0,1,0,1,28600
212,2,4,1,1,0,0,1,1,0,1,0,1,1,1,51750
55,1,4,2,0,0,1,1,2,1,1,1,0,0,1,44625
208,2,4,5,0,1,0,0,3,1,1,1,1,1,1,51650
122,2,1,4,1,0,0,0,2,1,1,1,1,1,1,51500
110,3,2,1,0,0,1,0,3,1,1,0,0,1,1,23000
173,1,2,5,0,1,0,0,2,0,0,1,0,0,0,38325
181,1,2,1,0,1,0,1,2,1,1,0,0,0,1,38275
8,3,4,2,1,0,0,1,1,0,0,0,0,1,1,43700
154,1,0,4,0,0,1,1,2,0,1,0,1,1,0,39050
119,3,3,1,0,1,0,0,3,1,1,0,0,1,1,28975
158,3,1,1,1,0,0,0,2,0,0,0,0,0,0,32450
171,2,0,4,0,1,0,0,2,0,0,1,1,1,0,41475
146,3,0,4,1,0,0,0,2,0,1,1,1,1,0,52600
159,2,2,3,1,0,0,1,1,0,0,0,0,1,1,45725
152,2,3,3,0,0,1,0,2,0,0,1,1,0,1,37000
60,3,4,1,0,1,0,0,3,0,0,1,0,1,0,38500
161,1,2,4,0,1,0,1,2,1,1,0,1,0,0,45975
239,1,1,2,1,0,0,1,3,0,1,0,0,0,0,52475
186,2,0,1,0,1,0,0,1,0,1,1,1,1,0,35850
153,2,1,3,0,1,0,1,3,0,1,0,0,0,1,44075
35,1,4,1,1,0,0,1,3,0,1,1,1,0,0,64575
61,3,2,1,0,0,1,0,1,1,1,0,1,0,1,19225
42,3,4,2,0,1,0,0,1,1,1,1,0,0,0,33800
142,3,4,2,0,0,1,1,2,1,0,1,1,1,0,53000
233,2,3,3,1,0,0,0,1,1,0,0,0,0,0,33575
227,2,2,3,1,0,0,0,2,1,1,1,1,1,0,53625
162,2,0,1,0,1,0,1,1,1,0,1,0,0,1,44800
68,3,4,3,0,0,1,0,1,0,1,1,1,1,0,34900
223,1,0,5,0,1,0,1,2,1,0,0,1,1,1,46025
183,3,0,5,1,0,0,1,1,0,1,0,0,0,0,50075
37,3,1,5,0,0,1,1,2,0,1,0,1,0,0,41125
241,1,1,4,0,0,1,0,1,0,0,0,1,0,1,22225
118,2,3,5,0,1,0,0,3,1,1,1,0,1,0,44200
236,2,2,5,0,1,0,0,1,1,1,0,0,0,1,27650
19,2,4,4,0,1,0,0,1,0,0,0,1,1,1,25425
178,2,4,1,1,0,0,0,2,1,1,0,1,1,1,39650
217,2,2,3,0,1,0,0,1,1,1,1,0,0,0,36425
131,1,3,5,1,0,0,0,2,1,0,0,1,1,0,39975
103,1,4,2,0,1,0,0,2,0,0,1,0,0,0,34325
209,3,1,4,0,1,0,1,2,1,0,1,0,1,1,55475
125,2,4,1,1,0,0,1,1,0,0,0,1,1,0,48325
160,3,2,1,0,1,0,1,1,1,1,1,1,0,1,53450
39,2,3,1,1,0,0,1,3,1,1,0,1,0,0,53925
55,3,0,2,0,0,1,1,1,1,1,1,1,1,1,45575
192,1,2,5,1,0,0,0,1,0,1,0,0,1,0,33800
8,2,0,2,0,0,1,0,3,1,0,1,1,1,1,33650
99,3,1,5,0,0,1,0,2,0,0,1,1,0,1,38175
222,2,3,4,0,1,0,0,3,1,1,1,0,0,1,45550
33,3,3,1,0,1,0,1,2,1,1,1,0,1,0,50075
187,2,1,5,1,0,0,0,1,0,1,0,1,1,1,38875
66,3,1,3,0,0,1,0,1,0,1,0,1,0,0,20850
18,3,0,2,0,0,1,1,2,0,1,1,1,0,0,47900
38,1,0,5,1,0,0,0,1,1,1,0,1,1,0,33150
141,3,1,1,0,0,1,0,1,1,0,0,0,1,1,14775
101,2,2,2,1,0,0,1,2,0,0,0,1,0,1,50975
236,3,3,5,0,1,0,0,2,0,1,1,1,0,1,49350
236,3,3,4,0,1,0,1,1,1,0,1,1,1,0,58600
40,2,0,5,0,1,0,0,3,0,0,0,0,0,1,26750
191,1,2,3,1,0,0,0,2,1,1,0,1,0,1,39475
180,2,4,5,0,0,1,1,3,1,1,1,1,1,0,60950
147,1,2,2,1,0,0,0,3,0,0,1,1,0,1,50875
89,3,3,5,0,0,1,0,2,0,0,1,1,1,0,39425
130,2,1,1,0,1,0,0,3,0,1,1,0,0,1,37750
213,3,1,3,0,0,1,0,2,0,0,0,0,1,1,22325
100,3,3,5,0,1,0,1,3,1,1,1,0,1,1,60250
167,2,2,5,1,0,0,0,3,0,0,1,0,1,0,52175
172,1,0,5,0,0,1,0,3,1,1,0,1,1,1,29500
180,2,0,3,1,0,0,1,1,1,1,1,0,0,1,58000
243,3,2,3,0,1,0,0,2,1,1,0,0,0,0,30325
175,1,2,2,1,0,0,1,1,0,0,1,1,1,0,59575
153,1,0,4,1,0,0,0,1,1,1,1,1,1,0,46525
62,2,0,5,1,0,0,1,1,1,1,1,0,0,1,57550
32,1,0,1,1,0,0,0,1,1,0,1,0,1,1,34050
179,1,3,2,0,1,0,1,3,1,1,0,1,0,1,48175
160,2,0,1,0,0,1,0,1,1,1,0,1,1,1,18700
185,1,2,2,0,0,1,1,1,1,0,0,1,1,1,34325
152,1,2,4,0,1,0,1,2,0,1,1,1,1,1,57250
126,2,3,5,0,1,0,0,3,1,0,1,1,0,1,47600
213,3,4,4,0,1,0,1,2,1,1,1,1,1,1,63525
95,1,0,2,0,1,0,0,2,0,0,1,1,1,0,35575
170,3,2,4,1,0,0,0,3,1,0,1,0,0,0,52750
44,1,1,3,0,1,0,1,2,0,0,1,0,1,0,46850
92,1,3,3,0,1,0,1,3,0,1,0,1,1,0,47000
76,3,3,1,0,0,1,1,3,1,0,1,0,1,1,48400
62,1,2,2,0,1,0,1,2,1,1,0,0,1,0,36550
159,1,2,4,1,0,0,1,2,1,1,1,0,0,0,62225
208,2,2,5,0,1,0,1,1,1,0,0,1,1,0,45150
181,1,4,3,0,1,0,0,1,1,1,1,0,1,1,35525
131,3,0,3,0,0,1,1,3,0,0,0,0,1,0,38025
81,2,4,2,0,1,0,1,1,0,0,0,0,1,0,35025
198,2,4,4,1,0,0,1,2,0,1,1,0,1,1,65950
245,1,4,3,1,0,0,0,3,0,0,0,0,1,1,39875
139,1,0,3,0,1,0,1,3,1,0,1,1,1,0,56675
17,1,1,4,0,1,0,0,3,1,0,1,0,0,0,36175
114,1,1,4,0,0,1,0,3,0,1,1,0,0,1,34600
56,2,2,4,0,0,1,0,3,0,0,0,1,1,1,26850
28,1,3,1,1,0,0,1,1,0,1,1,0,0,0,52200
125,3,2,3,1,0,0,0,1,1,0,0,1,0,1,36075
44,2,0,5,1,0,0,1,2,0,0,1,0,0,0,59100
235,2,1,2,1,0,0,1,3,1,0,1,0,1,0,64625
81,3,4,2,0,0,1,1,3,1,1,0,1,0,0,44475
85,2,3,3,0,0,1,1,1,1,0,1,0,0,1,42625
30,2,1,4,0,1,0,0,3,0,1,1,0,1,0,39000
6,2,4,4,0,0,1,0,2,1,1,1,1,1,0,36850
205,1,0,1,1,0,0,0,1,1,1,0,0,1,0,27875
112,1,0,5,0,1,0,0,3,0,0,0,1,1,0,31500
28,1,1,5,0,1,0,1,2,1,0,0,0,1,0,37450
178,1,4,5,0,1,0,1,1,1,0,1,0,1,1,51700
78,2,0,3,0,1,0,0,1,0,1,0,0,1,1,19450
199,3,3,2,0,1,0,0,2,0,0,1,1,1,1,43425
246,2,0,4,1,0,0,0,1,0,0,1,1,0,0,48850
193,1,4,1,0,1,0,1,3,0,1,0,1,0,1,47775
93,2,0,3,0,1,0,1,2,1,0,0,0,1,1,37325
146,1,4,1,0,0,1,0,1,1,1,0,1,1,0,19850
150,1,0,1,0,1,0,0,2,1,1,1,0,0,0,32750
23,1,3,2,0,1,0,1,1,0,1,1,1,1,1,48775
90,1,0,3,0,1,0,1,3,1,1,1,0,0,0,52250
192,1,4,4,1,0,0,1,2,0,1,0,1,1,1,57000
40,2,3,5,0,0,1,0,2,0,0,1,0,0,1,32250
52,2,0,5,0,1,0,1,3,0,0,1,0,0,0,53800
64,2,2,3,0,0,1,1,3,0,0,1,0,0,1,48100
26,2,4,1,0,0,1,0,1,0,1,1,0,0,1,25400
179,1,0,1,0,0,1,0,2,0,0,0,0,0,1,15225
163,3,4,5,0,1,0,0,2,1,0,0,1,0,0,35525
48,1,4,1,0,0,1,0,2,1,0,0,1,0,0,19650
146,2,3,5,1,0,0,0,3,0,0,0,1,1,0,45100
69,2,4,1,0,0,1,0,3,1,1,1,1,1,1,38175
90,3,1,4,1,0,0,0,3,0,0,1,0,0,0,49750
194,2,1,3,0,0,1,0,1,0,0,0,1,0,0,21300
208,2,0,1,0,0,1,0,2,1,0,0,0,0,0,17700
3,1,0,5,0,1,0,0,1,0,1,0,0,0,0,18575
79,3,3,3,0,1,0,1,2,1,0,0,0,0,0,40725
180,2,2,4,0,1,0,0,3,0,0,0,1,1,0,34950
218,1,0,1,0,0,1,0,2,1,1,0,1,1,1,22150
26,1,3,4,1,0,0,0,1,0,1,0,1,0,0,33600
71,2,4,1,0,0,1,1,2,1,0,1,1,0,0,48475
31,3,4,3,0,1,0,1,3,0,0,1,1,1,1,59725
158,1,1,3,1,0,0,0,2,0,1,1,0,0,0,44950
155,3,3,5,0,0,1,1,2,1,1,0,1,1,0,45825
37,1,0,1,0,1,0,0,3,1,1,0,1,1,0,26125
93,2,3,1,1,0,0,0,1,1,0,0,1,1,0,32025
236,2,0,5,1,0,0,1,1,1,1,0,0,1,1,50150
3,1,1,2,1,0,0,0,2,1,1,1,1,0,1,44525
172,2,3,2,0,0,1,0,1,0,0,1,1,0,1,32750
54,2,0,5,0,1,0,0,1,1,0,1,1,1,0,36550
190,3,3,4,1,0,0,1,2,1,1,1,1,0,1,71200
150,1,0,4,0,1,0,0,3,0,0,1,1,0,0,42950
68,3,4,5,0,0,1,1,1,1,1,1,1,0,1,52650
24,3,0,4,0,1,0,1,2,0,1,0,1,0,0,43800
47,1,2,2,0,1,0,1,1,1,0,0,1,1,0,35875
91,3,1,1,0,1,0,1,1,0,1,1,0,1,1,46275
58,2,2,1,0,1,0,1,2,1,1,1,0,1,0,48450
161,2,0,4,1,0,0,0,1,0,1,0,1,1,0,36225
191,1,1,3,0,0,1,0,2,1,0,0,1,0,0,23475
229,2,1,4,1,0,0,1,2,1,0,1,0,1,1,63475
230,3,1,2,0,0,1,0,3,0,0,0,1,1,0,29450
190,3,4,5,1,0,0,1,2,1,0,1,0,1,1,67500
116,1,4,4,1,0,0,0,1,1,0,0,1,1,1,35600
74,1,1,2,1,0,0,0,1,1,1,0,1,0,0,31050
121,2,1,4,0,1,0,0,1,1,0,1,1,0,0,37725
221,1,4,4,1,0,0,1,3,1,0,1,0,1,0,67525
44,3,3,2,1,0,0,0,1,1,0,0,1,0,1,33550
9,1,3,3,1,0,0,0,2,1,1,1,1,0,0,47425
240,1,0,3,0,0,1,1,2,1,0,1,1,1,0,50700
202,1,3,4,0,0,1,1,1,0,0,0,0,1,1,33300
37,3,4,3,0,0,1,1,3,0,1,1,1,0,0,56125
51,1,1,5,0,1,0,1,1,1,1,1,1,1,1,51975
233,3,2,5,1,0,0,0,1,0,0,0,1,1,0,41025
37,3,3,4,1,0,0,0,2,1,1,0,0,1,1,36175
235,1,0,5,0,0,1,0,1,1,1,1,1,1,0,35825
55,2,1,4,1,0,0,1,2,0,1,0,0,1,0,48375
98,2,1,1,1,0,0,1,1,0,1,1,1,0,0,58400
117,2,1,2,0,1,0,0,3,1,1,0,0,1,0,27175
112,1,0,1,1,0,0,1,3,0,1,1,1,1,0,63500
77,3,4,4,1,0,0,1,2,1,0,1,1,1,0,67875
101,1,0,4,0,0,1,1,2,1,1,1,1,0,0,49725
43,3,2,4,0,0,1,1,1,1,1,0,1,1,1,37525
20,2,2,3,1,0,0,1,3,0,1,1,1,1,1,66700
2,1,1,3,0,0,1,0,2,1,1,1,0,0,1,27300
75,2,3,5,1,0,0,1,1,1,0,1,0,0,1,58875
193,3,1,4,1,0,0,0,1,1,1,0,0,0,1,35075
31,2,1,4,0,1,0,0,1,0,1,1,1,1,1,36475
104,1,1,3,0,1,0,0,3,0,0,0,0,0,1,25100
20,3,2,3,0,1,0,0,3,0,0,0,0,1,0,26750
54,2,4,4,0,0,1,0,3,1,1,0,0,1,0,25350
165,1,2,5,1,0,0,1,1,1,1,0,0,0,1,48375
117,3,0,3,0,0,1,0,2,0,0,0,0,1,1,19175
20,1,4,5,0,0,1,1,3,0,0,0,0,0,1,37750
198,3,1,2,1,0,0,0,3,1,1,0,1,0,1,44150
187,2,0,5,1,0,0,0,1,0,0,0,0,1,0,32425
33,3,3,1,0,0,1,0,3,1,0,1,1,0,0,36775
129,3,3,1,0,1,0,0,2,0,1,0,1,0,1,29925
187,1,2,5,1,0,0,0,1,0,1,0,1,0,1,38125
223,1,4,5,0,1,0,0,3,0,0,1,1,1,0,49025
46,1,3,2,0,0,1,1,3,0,1,1,0,1,0,46900
209,3,1,5,0,0,1,1,1,1,0,0,0,1,1,36475
10,3,2,1,1,0,0,1,3,0,0,1,1,1,1,64200
139,3,0,5,0,1,0,0,2,0,0,1,0,1,1,38975
148,1,0,2,1,0,0,1,3,0,0,0,1,1,0,52650
140,3,1,4,1,0,0,0,2,1,1,0,1,0,0,41700
97,2,2,3,1,0,0,1,3,0,0,0,1,1,0,55625
105,2,3,3,0,0,1,1,2,0,0,0,0,0,1,34625
24,3,3,4,0,0,1,0,2,1,0,1,0,0,0,32350
249,1,3,1,0,1,0,0,3,1,1,1,1,1,1,45425
40,1,1,4,1,0,0,1,1,0,0,0,1,0,0,46200
36,2,0,4,0,1,0,1,3,1,0,1,1,1,0,56850
159,2,3,2,1,0,0,1,2,1,0,0,0,0,0,48975
80,3,1,4,0,1,0,1,3,1,1,0,1,0,0,49700
180,1,4,1,1,0,0,1,2,0,1,1,1,0,0,64700
128,1,0,3,0,0,1,0,3,1,1,0,1,1,0,25900
140,2,0,3,1,0,0,1,2,0,0,1,1,1,1,63450
233,3,3,4,0,1,0,1,1,1,1,0,1,1,1,48025
150,2,2,4,0,1,0,0,2,1,1,1,1,0,1,43950
184,1,1,3,0,1,0,1,3,1,0,0,0,1,1,42350
50,1,1,1,1,0,0,0,2,0,0,1,0,0,1,38500
99,1,0,1,0,1,0,0,1,1,1,1,1,1,1,32425
195,3,4,3,1,0,0,0,3,1,1,0,0,0,0,43125
247,2,1,4,0,0,1,0,2,0,1,0,0,1,1,24175
81,2,0,1,0,0,1,1,3,0,0,1,0,0,0,44525
57,2,1,4,1,0,0,1,3,1,0,1,0,0,0,62675
215,1,1,1,1,0,0,0,1,1,0,0,1,0,1,32075
118,1,3,2,0,1,0,0,3,0,1,1,0,0,0,38700
132,1,2,4,0,0,1,0,3,1,1,1,0,1,0,36050
91,2,0,4,0,0,1,0,3,0,0,1,0,1,0,33525
1,2,0,1,0,1,0,1,3,1,1,0,0,1,1,37275
61,2,1,2,0,0,1,1,1,1,0,1,1,0,1,43725
199,3,3,3,1,0,0,1,1,0,1,0,1,0,1,54675
67,1,0,4,0,1,0,0,2,0,1,0,1,0,0,26875
107,2,2,5,0,1,0,0,1,0,1,0,0,0,1,24175
75,2,1,3,0,0,1,1,3,1,0,0,0,0,1,36125
23,1,4,1,0,0,1,1,1,0,1,0,1,1,0,31525
